time,TrialID,numTargs,HA0_engagement,HA1_engagement
412.8106,1.0,3.0,-1,-1
412.8306,1.0,3.0,-1,-1
412.8506,1.0,3.0,-1,-1
412.8706,1.0,3.0,-1,-1
412.8906,1.0,3.0,-1,-1
412.9106,1.0,3.0,-1,-1
412.9306,1.0,3.0,-1,-1
412.9506,1.0,3.0,-1,-1
412.9706,1.0,3.0,-1,-1
412.9906,1.0,3.0,-1,-1
413.0106,1.0,3.0,-1,-1
413.0306,1.0,3.0,-1,-1
413.0506,1.0,3.0,-1,-1
413.0706,1.0,3.0,-1,-1
413.0906,1.0,3.0,-1,-1
413.1106,1.0,3.0,-1,-1
413.1306,1.0,3.0,-1,-1
413.1506,1.0,3.0,-1,-1
413.1706,1.0,3.0,-1,-1
413.1906,1.0,3.0,-1,-1
413.2106,1.0,3.0,-1,-1
413.2306,1.0,3.0,-1,-1
413.2506,1.0,3.0,-1,-1
413.2706,1.0,3.0,-1,-1
413.2906,1.0,3.0,-1,-1
413.3106,1.0,3.0,-1,-1
413.3306,1.0,3.0,-1,-1
413.3506,1.0,3.0,-1,-1
413.3706,1.0,3.0,-1,-1
413.3906,1.0,3.0,-1,-1
413.4106,1.0,3.0,-1,-1
413.4306,1.0,3.0,-1,-1
413.4506,1.0,3.0,-1,-1
413.4706,1.0,3.0,-1,-1
413.4906,1.0,3.0,-1,-1
413.5106,1.0,3.0,-1,-1
413.5306,1.0,3.0,-1,-1
413.5506,1.0,3.0,-1,-1
413.5706,1.0,3.0,-1,-1
413.5906,1.0,3.0,-1,-1
413.6106,1.0,3.0,-1,-1
413.6306,1.0,3.0,-1,-1
413.6506,1.0,3.0,-1,-1
413.6706,1.0,3.0,-1,-1
413.6906,1.0,3.0,-1,-1
413.7106,1.0,3.0,-1,-1
413.7306,1.0,3.0,-1,-1
413.7506,1.0,3.0,-1,-1
413.7706,1.0,3.0,-1,-1
413.7906,1.0,3.0,-1,-1
413.8106,1.0,3.0,-1,-1
413.8306,1.0,3.0,-1,-1
413.8506,1.0,3.0,-1,-1
413.8706,1.0,3.0,-1,-1
413.8906,1.0,3.0,-1,-1
413.9106,1.0,3.0,-1,-1
413.9306,1.0,3.0,-1,-1
413.9506,1.0,3.0,-1,-1
413.9706,1.0,3.0,-1,-1
413.9906,1.0,3.0,-1,-1
414.0106,1.0,3.0,-1,-1
414.0306,1.0,3.0,-1,-1
414.0506,1.0,3.0,-1,-1
414.0706,1.0,3.0,-1,-1
414.0906,1.0,3.0,-1,-1
414.1106,1.0,3.0,-1,-1
414.1306,1.0,3.0,-1,-1
414.1506,1.0,3.0,-1,-1
414.1706,1.0,3.0,-1,-1
414.1906,1.0,3.0,-1,-1
414.2106,1.0,3.0,-1,-1
414.2306,1.0,3.0,-1,-1
414.2506,1.0,3.0,-1,-1
414.2706,1.0,3.0,-1,-1
414.2906,1.0,3.0,-1,-1
414.3106,1.0,3.0,-1,-1
414.3306,1.0,3.0,-1,-1
414.3506,1.0,3.0,-1,-1
414.3706,1.0,3.0,-1,-1
414.3906,1.0,3.0,-1,-1
414.4106,1.0,3.0,-1,-1
414.4306,1.0,3.0,-1,-1
414.4506,1.0,3.0,-1,-1
414.4706,1.0,3.0,-1,-1
414.4906,1.0,3.0,-1,-1
414.5106,1.0,3.0,-1,-1
414.5306,1.0,3.0,-1,-1
414.5506,1.0,3.0,-1,-1
414.5706,1.0,3.0,-1,-1
414.5906,1.0,3.0,-1,-1
414.6106,1.0,3.0,-1,-1
414.6306,1.0,3.0,-1,-1
414.6506,1.0,3.0,-1,-1
414.6706,1.0,3.0,-1,-1
414.6906,1.0,3.0,-1,-1
414.7106,1.0,3.0,-1,-1
414.7306,1.0,3.0,-1,-1
414.7506,1.0,3.0,-1,-1
414.7706,1.0,3.0,-1,-1
414.7906,1.0,3.0,-1,-1
414.8106,1.0,3.0,-1,-1
414.8306,1.0,3.0,-1,-1
414.8506,1.0,3.0,-1,-1
414.8706,1.0,3.0,-1,-1
414.8906,1.0,3.0,-1,-1
414.9106,1.0,3.0,-1,-1
414.9306,1.0,3.0,-1,-1
414.9506,1.0,3.0,-1,-1
414.9706,1.0,3.0,-1,-1
414.9906,1.0,3.0,-1,-1
415.0106,1.0,3.0,-1,-1
415.0306,1.0,3.0,-1,-1
415.0506,1.0,3.0,-1,-1
415.0706,1.0,3.0,-1,-1
415.0906,1.0,3.0,-1,-1
415.1106,1.0,3.0,-1,-1
415.1306,1.0,3.0,-1,-1
415.1506,1.0,3.0,-1,-1
415.1706,1.0,3.0,-1,-1
415.1906,1.0,3.0,-1,-1
415.2106,1.0,3.0,-1,-1
415.2306,1.0,3.0,-1,-1
415.2506,1.0,3.0,-1,-1
415.2706,1.0,3.0,-1,-1
415.2906,1.0,3.0,-1,-1
415.3106,1.0,3.0,-1,-1
415.3306,1.0,3.0,-1,-1
415.3506,1.0,3.0,-1,-1
415.3706,1.0,3.0,-1,-1
415.3906,1.0,3.0,-1,-1
415.4106,1.0,3.0,-1,-1
415.4306,1.0,3.0,-1,-1
415.4506,1.0,3.0,-1,-1
415.4706,1.0,3.0,-1,-1
415.4906,1.0,3.0,-1,-1
415.5106,1.0,3.0,-1,-1
415.5306,1.0,3.0,-1,-1
415.5506,1.0,3.0,-1,-1
415.5706,1.0,3.0,-1,-1
415.5906,1.0,3.0,-1,-1
415.6106,1.0,3.0,-1,-1
415.6306,1.0,3.0,-1,-1
415.6506,1.0,3.0,-1,-1
415.6706,1.0,3.0,-1,-1
415.6906,1.0,3.0,-1,-1
415.7106,1.0,3.0,-1,-1
415.7306,1.0,3.0,-1,-1
415.7506,1.0,3.0,-1,-1
415.7706,1.0,3.0,-1,-1
415.7906,1.0,3.0,-1,-1
415.8106,1.0,3.0,-1,-1
415.8306,1.0,3.0,-1,-1
415.8506,1.0,3.0,-1,-1
415.8706,1.0,3.0,-1,-1
415.8906,1.0,3.0,-1,-1
415.9106,1.0,3.0,-1,-1
415.9306,1.0,3.0,-1,-1
415.9506,1.0,3.0,-1,-1
415.9706,1.0,3.0,-1,-1
415.9906,1.0,3.0,-1,-1
416.0106,1.0,3.0,-1,-1
416.0306,1.0,3.0,-1,-1
416.0506,1.0,3.0,-1,-1
416.0706,1.0,3.0,-1,-1
416.0906,1.0,3.0,-1,-1
416.1106,1.0,3.0,-1,-1
416.1306,1.0,3.0,-1,-1
416.1506,1.0,3.0,-1,-1
416.1706,1.0,3.0,-1,-1
416.1906,1.0,3.0,-1,-1
416.2106,1.0,3.0,-1,-1
416.2306,1.0,3.0,-1,-1
416.2506,1.0,3.0,-1,-1
416.2706,1.0,3.0,-1,-1
416.2906,1.0,3.0,-1,-1
416.3106,1.0,3.0,-1,-1
416.3306,1.0,3.0,-1,-1
416.3506,1.0,3.0,-1,-1
416.3706,1.0,3.0,-1,-1
416.3906,1.0,3.0,-1,-1
416.4106,1.0,3.0,-1,-1
416.4306,1.0,3.0,-1,-1
416.4506,1.0,3.0,-1,-1
416.4706,1.0,3.0,-1,-1
416.4906,1.0,3.0,-1,-1
416.5106,1.0,3.0,-1,-1
416.5306,1.0,3.0,-1,-1
416.5506,1.0,3.0,-1,-1
416.5706,1.0,3.0,-1,-1
416.5906,1.0,3.0,-1,-1
416.6106,1.0,3.0,-1,-1
416.6306,1.0,3.0,-1,-1
416.6506,1.0,3.0,-1,-1
416.6706,1.0,3.0,-1,-1
416.6906,1.0,3.0,-1,-1
416.7106,1.0,3.0,-1,-1
416.7306,1.0,3.0,-1,-1
416.7506,1.0,3.0,-1,-1
416.7706,1.0,3.0,-1,-1
416.7906,1.0,3.0,-1,-1
416.8106,1.0,3.0,-1,-1
416.8306,1.0,3.0,-1,-1
416.8506,1.0,3.0,-1,-1
416.8706,1.0,3.0,-1,-1
416.8906,1.0,3.0,-1,-1
416.9106,1.0,3.0,-1,-1
416.9306,1.0,3.0,-1,-1
416.9506,1.0,3.0,-1,-1
416.9706,1.0,3.0,-1,-1
416.9906,1.0,3.0,-1,-1
417.0106,1.0,3.0,-1,-1
417.0306,1.0,3.0,-1,-1
417.0506,1.0,3.0,-1,-1
417.0706,1.0,3.0,-1,-1
417.0906,1.0,3.0,-1,-1
417.1106,1.0,3.0,-1,-1
417.1306,1.0,3.0,-1,-1
417.1506,1.0,3.0,-1,-1
417.1706,1.0,3.0,-1,-1
417.1906,1.0,3.0,-1,-1
417.2106,1.0,3.0,-1,-1
417.2306,1.0,3.0,-1,-1
417.2506,1.0,3.0,-1,-1
417.2706,1.0,3.0,-1,-1
417.2906,1.0,3.0,-1,-1
417.3106,1.0,3.0,-1,-1
417.3306,1.0,3.0,-1,-1
417.3506,1.0,3.0,-1,-1
417.3706,1.0,3.0,-1,-1
417.3906,1.0,3.0,-1,-1
417.4106,1.0,3.0,-1,-1
417.4306,1.0,3.0,-1,-1
417.4506,1.0,3.0,-1,-1
417.4706,1.0,3.0,-1,-1
417.4906,1.0,3.0,-1,-1
417.5106,1.0,3.0,-1,-1
417.5306,1.0,3.0,-1,-1
417.5506,1.0,3.0,-1,-1
417.5706,1.0,3.0,-1,-1
417.5906,1.0,3.0,-1,-1
417.6106,1.0,3.0,-1,-1
417.6306,1.0,3.0,-1,-1
417.6506,1.0,3.0,-1,-1
417.6706,1.0,3.0,-1,-1
417.6906,1.0,3.0,-1,-1
417.7106,1.0,3.0,-1,-1
417.7306,1.0,3.0,-1,-1
417.7506,1.0,3.0,-1,-1
417.7706,1.0,3.0,-1,-1
417.7906,1.0,3.0,-1,-1
417.8106,1.0,3.0,-1,-1
417.8306,1.0,3.0,-1,-1
417.8506,1.0,3.0,-1,-1
417.8706,1.0,3.0,-1,-1
417.8906,1.0,3.0,-1,-1
417.9106,1.0,3.0,-1,-1
417.9306,1.0,3.0,-1,-1
417.9506,1.0,3.0,-1,-1
417.9706,1.0,3.0,-1,-1
417.9906,1.0,3.0,-1,-1
418.0106,1.0,3.0,-1,-1
418.0306,1.0,3.0,-1,-1
418.0506,1.0,3.0,-1,-1
418.0706,1.0,3.0,-1,-1
418.0906,1.0,3.0,-1,-1
418.1106,1.0,3.0,-1,-1
418.1306,1.0,3.0,-1,-1
418.1506,1.0,3.0,-1,-1
418.1706,1.0,3.0,-1,-1
418.1906,1.0,3.0,-1,-1
418.2106,1.0,3.0,-1,-1
418.2306,1.0,3.0,-1,-1
418.2506,1.0,3.0,-1,-1
418.2706,1.0,3.0,-1,-1
418.2906,1.0,3.0,-1,-1
418.3106,1.0,3.0,-1,-1
418.3306,1.0,3.0,-1,-1
418.3506,1.0,3.0,-1,-1
418.3706,1.0,3.0,-1,-1
418.3906,1.0,3.0,-1,-1
418.4106,1.0,3.0,-1,-1
418.4306,1.0,3.0,-1,-1
418.4506,1.0,3.0,-1,-1
418.4706,1.0,3.0,-1,-1
418.4906,1.0,3.0,-1,-1
418.5106,1.0,3.0,-1,-1
418.5306,1.0,3.0,-1,-1
418.5506,1.0,3.0,-1,-1
418.5706,1.0,3.0,-1,-1
418.5906,1.0,3.0,-1,-1
418.6106,1.0,3.0,-1,-1
418.6306,1.0,3.0,-1,-1
418.6506,1.0,3.0,-1,-1
418.6706,1.0,3.0,-1,-1
418.6906,1.0,3.0,-1,-1
418.7106,1.0,3.0,-1,-1
418.7306,1.0,3.0,-1,-1
418.7506,1.0,3.0,-1,-1
418.7706,1.0,3.0,-1,-1
418.7906,1.0,3.0,-1,-1
418.8106,1.0,3.0,-1,-1
418.8306,1.0,3.0,-1,-1
418.8506,1.0,3.0,-1,-1
418.8706,1.0,3.0,-1,-1
418.8906,1.0,3.0,-1,-1
418.9106,1.0,3.0,-1,-1
418.9306,1.0,3.0,-1,-1
418.9506,1.0,3.0,-1,-1
418.9706,1.0,3.0,-1,-1
418.9906,1.0,3.0,-1,-1
419.0106,1.0,3.0,-1,-1
419.0306,1.0,3.0,-1,-1
419.0506,1.0,3.0,-1,-1
419.0706,1.0,3.0,-1,-1
419.0906,1.0,3.0,-1,-1
419.1106,1.0,3.0,-1,-1
419.1306,1.0,3.0,-1,-1
419.1506,1.0,3.0,-1,-1
419.1706,1.0,3.0,-1,-1
419.1906,1.0,3.0,-1,-1
419.2106,1.0,3.0,-1,-1
419.2306,1.0,3.0,-1,-1
419.2506,1.0,3.0,-1,-1
419.2706,1.0,3.0,-1,-1
419.2906,1.0,3.0,-1,-1
419.3106,1.0,3.0,-1,-1
419.3306,1.0,3.0,-1,-1
419.3506,1.0,3.0,-1,-1
419.3706,1.0,3.0,-1,-1
419.3906,1.0,3.0,-1,-1
419.4106,1.0,3.0,-1,-1
419.4306,1.0,3.0,-1,-1
419.4506,1.0,3.0,-1,-1
419.4706,1.0,3.0,-1,-1
419.4906,1.0,3.0,-1,-1
419.5106,1.0,3.0,-1,-1
419.5306,1.0,3.0,-1,-1
419.5506,1.0,3.0,-1,-1
419.5706,1.0,3.0,-1,-1
419.5906,1.0,3.0,-1,-1
419.6106,1.0,3.0,-1,-1
419.6306,1.0,3.0,-1,-1
419.6506,1.0,3.0,-1,-1
419.6706,1.0,3.0,-1,-1
419.6906,1.0,3.0,-1,-1
419.7106,1.0,3.0,-1,-1
419.7306,1.0,3.0,-1,-1
419.7506,1.0,3.0,-1,-1
419.7706,1.0,3.0,-1,-1
419.7906,1.0,3.0,-1,-1
419.8106,1.0,3.0,-1,-1
419.8306,1.0,3.0,-1,-1
419.8506,1.0,3.0,-1,-1
419.8706,1.0,3.0,-1,-1
419.8906,1.0,3.0,-1,-1
419.9106,1.0,3.0,-1,-1
419.9306,1.0,3.0,-1,-1
419.9506,1.0,3.0,-1,-1
419.9706,1.0,3.0,-1,-1
419.9906,1.0,3.0,-1,-1
420.0106,1.0,3.0,-1,-1
420.0306,1.0,3.0,-1,-1
420.0506,1.0,3.0,-1,-1
420.0706,1.0,3.0,-1,-1
420.0906,1.0,3.0,-1,-1
420.1106,1.0,3.0,-1,-1
420.1306,1.0,3.0,-1,-1
420.1506,1.0,3.0,-1,-1
420.1706,1.0,3.0,-1,-1
420.1906,1.0,3.0,-1,-1
420.2106,1.0,3.0,-1,-1
420.2306,1.0,3.0,-1,-1
420.2506,1.0,3.0,-1,-1
420.2706,1.0,3.0,-1,-1
420.2906,1.0,3.0,-1,-1
420.3106,1.0,3.0,-1,-1
420.3306,1.0,3.0,-1,-1
420.3506,1.0,3.0,-1,-1
420.3706,1.0,3.0,-1,-1
420.3906,1.0,3.0,-1,-1
420.4106,1.0,3.0,-1,-1
420.4306,1.0,3.0,-1,-1
420.4506,1.0,3.0,-1,-1
420.4706,1.0,3.0,-1,-1
420.4906,1.0,3.0,-1,-1
420.5106,1.0,3.0,-1,-1
420.5306,1.0,3.0,-1,-1
420.5506,1.0,3.0,-1,-1
420.5706,1.0,3.0,-1,-1
420.5906,1.0,3.0,-1,-1
420.6106,1.0,3.0,-1,-1
420.6306,1.0,3.0,-1,-1
420.6506,1.0,3.0,-1,-1
420.6706,1.0,3.0,-1,-1
420.6906,1.0,3.0,-1,-1
420.7106,1.0,3.0,-1,-1
420.7306,1.0,3.0,-1,-1
420.7506,1.0,3.0,-1,-1
420.7706,1.0,3.0,-1,-1
420.7906,1.0,3.0,-1,-1
420.8106,1.0,3.0,-1,-1
420.8306,1.0,3.0,-1,-1
420.8506,1.0,3.0,-1,-1
420.8706,1.0,3.0,-1,-1
420.8906,1.0,3.0,-1,-1
420.9106,1.0,3.0,-1,-1
420.9306,1.0,3.0,-1,-1
420.9506,1.0,3.0,-1,-1
420.9706,1.0,3.0,-1,-1
420.9906,1.0,3.0,-1,-1
421.0106,1.0,3.0,2,-1
421.0306,1.0,3.0,2,-1
421.0506,1.0,3.0,2,-1
421.0706,1.0,3.0,2,-1
421.0906,1.0,3.0,2,-1
421.1106,1.0,3.0,2,-1
421.1306,1.0,3.0,2,-1
421.1506,1.0,3.0,2,-1
421.1706,1.0,3.0,2,-1
421.1906,1.0,3.0,2,-1
421.2106,1.0,3.0,2,-1
421.2306,1.0,3.0,2,-1
421.2506,1.0,3.0,2,-1
421.2706,1.0,3.0,2,-1
