time,TrialID,numTargs,HA0_engagement,HA1_engagement
657.1306,7.0,3.0,-1,-1
657.1506,7.0,3.0,-1,-1
657.1706,7.0,3.0,-1,-1
657.1906,7.0,3.0,-1,-1
657.2106,7.0,3.0,-1,-1
657.2306,7.0,3.0,-1,-1
657.2505,7.0,3.0,-1,-1
657.2706,7.0,3.0,-1,-1
657.2906,7.0,3.0,-1,-1
657.3106,7.0,3.0,-1,-1
657.3306,7.0,3.0,-1,-1
657.3506,7.0,3.0,-1,-1
657.3706,7.0,3.0,-1,-1
657.3906,7.0,3.0,-1,-1
657.4106,7.0,3.0,-1,-1
657.4306,7.0,3.0,-1,-1
657.4506,7.0,3.0,-1,-1
657.4706,7.0,3.0,-1,-1
657.4906,7.0,3.0,-1,-1
657.5106,7.0,3.0,-1,-1
657.5306,7.0,3.0,-1,-1
657.5506,7.0,3.0,-1,-1
657.5706,7.0,3.0,-1,-1
657.5906,7.0,3.0,-1,-1
657.6106,7.0,3.0,-1,-1
657.6306,7.0,3.0,-1,-1
657.6506,7.0,3.0,-1,-1
657.6706,7.0,3.0,-1,-1
657.6906,7.0,3.0,-1,-1
657.7106,7.0,3.0,-1,-1
657.7306,7.0,3.0,-1,-1
657.7505,7.0,3.0,-1,-1
657.7706,7.0,3.0,-1,-1
657.7906,7.0,3.0,-1,-1
657.8106,7.0,3.0,-1,-1
657.8306,7.0,3.0,-1,-1
657.8506,7.0,3.0,-1,-1
657.8706,7.0,3.0,-1,-1
657.8906,7.0,3.0,-1,-1
657.9106,7.0,3.0,-1,-1
657.9306,7.0,3.0,-1,-1
657.9506,7.0,3.0,-1,-1
657.9706,7.0,3.0,-1,-1
657.9906,7.0,3.0,-1,-1
658.0106,7.0,3.0,-1,-1
658.0306,7.0,3.0,-1,-1
658.0506,7.0,3.0,-1,-1
658.0706,7.0,3.0,-1,-1
658.0906,7.0,3.0,-1,-1
658.1106,7.0,3.0,-1,-1
658.1306,7.0,3.0,-1,-1
658.1506,7.0,3.0,-1,-1
658.1706,7.0,3.0,-1,-1
658.1906,7.0,3.0,-1,-1
658.2106,7.0,3.0,-1,-1
658.2306,7.0,3.0,-1,-1
658.2505,7.0,3.0,-1,-1
658.2706,7.0,3.0,-1,-1
658.2906,7.0,3.0,-1,-1
658.3106,7.0,3.0,-1,-1
658.3306,7.0,3.0,-1,-1
658.3506,7.0,3.0,-1,-1
658.3706,7.0,3.0,-1,-1
658.3906,7.0,3.0,-1,-1
658.4106,7.0,3.0,-1,-1
658.4306,7.0,3.0,-1,-1
658.4506,7.0,3.0,-1,-1
658.4706,7.0,3.0,-1,-1
658.4906,7.0,3.0,-1,-1
658.5106,7.0,3.0,-1,-1
658.5306,7.0,3.0,-1,-1
658.5506,7.0,3.0,-1,-1
658.5706,7.0,3.0,-1,-1
658.5906,7.0,3.0,-1,-1
658.6106,7.0,3.0,-1,-1
658.6306,7.0,3.0,-1,-1
658.6506,7.0,3.0,-1,-1
658.6706,7.0,3.0,-1,-1
658.6906,7.0,3.0,-1,-1
658.7106,7.0,3.0,-1,-1
658.7306,7.0,3.0,-1,-1
658.7505,7.0,3.0,-1,-1
658.7706,7.0,3.0,-1,-1
658.7906,7.0,3.0,-1,-1
658.8106,7.0,3.0,-1,-1
658.8306,7.0,3.0,-1,-1
658.8506,7.0,3.0,-1,-1
658.8706,7.0,3.0,-1,-1
658.8906,7.0,3.0,-1,-1
658.9106,7.0,3.0,-1,-1
658.9306,7.0,3.0,-1,-1
658.9506,7.0,3.0,-1,-1
658.9706,7.0,3.0,-1,-1
658.9906,7.0,3.0,-1,-1
659.0106,7.0,3.0,-1,-1
659.0306,7.0,3.0,-1,-1
659.0506,7.0,3.0,-1,-1
659.0706,7.0,3.0,-1,-1
659.0906,7.0,3.0,-1,-1
659.1106,7.0,3.0,-1,-1
659.1306,7.0,3.0,-1,-1
659.1506,7.0,3.0,-1,-1
659.1706,7.0,3.0,-1,-1
659.1906,7.0,3.0,-1,-1
659.2106,7.0,3.0,-1,-1
659.2306,7.0,3.0,-1,-1
659.2505,7.0,3.0,-1,-1
659.2706,7.0,3.0,-1,-1
659.2906,7.0,3.0,-1,-1
659.3106,7.0,3.0,-1,-1
659.3306,7.0,3.0,-1,-1
659.3506,7.0,3.0,-1,-1
659.3706,7.0,3.0,-1,-1
659.3906,7.0,3.0,-1,-1
659.4106,7.0,3.0,-1,-1
659.4306,7.0,3.0,-1,-1
659.4506,7.0,3.0,-1,-1
659.4706,7.0,3.0,-1,-1
659.4906,7.0,3.0,-1,-1
659.5106,7.0,3.0,-1,-1
659.5306,7.0,3.0,-1,-1
659.5506,7.0,3.0,-1,-1
659.5706,7.0,3.0,-1,-1
659.5906,7.0,3.0,-1,-1
659.6106,7.0,3.0,-1,-1
659.6306,7.0,3.0,-1,-1
659.6506,7.0,3.0,-1,-1
659.6706,7.0,3.0,-1,-1
659.6906,7.0,3.0,-1,-1
659.7106,7.0,3.0,-1,-1
659.7306,7.0,3.0,-1,-1
659.7505,7.0,3.0,-1,-1
659.7706,7.0,3.0,-1,-1
659.7906,7.0,3.0,-1,-1
659.8106,7.0,3.0,-1,-1
659.8306,7.0,3.0,-1,-1
659.8506,7.0,3.0,-1,-1
659.8706,7.0,3.0,-1,-1
659.8906,7.0,3.0,-1,-1
659.9106,7.0,3.0,-1,-1
659.9306,7.0,3.0,-1,-1
659.9506,7.0,3.0,-1,-1
659.9706,7.0,3.0,-1,-1
659.9906,7.0,3.0,-1,-1
660.0106,7.0,3.0,-1,-1
660.0306,7.0,3.0,-1,-1
660.0506,7.0,3.0,-1,-1
660.0706,7.0,3.0,-1,-1
660.0906,7.0,3.0,-1,-1
660.1106,7.0,3.0,-1,-1
660.1306,7.0,3.0,-1,-1
660.1506,7.0,3.0,-1,-1
660.1706,7.0,3.0,-1,-1
660.1906,7.0,3.0,-1,-1
660.2106,7.0,3.0,-1,-1
660.2306,7.0,3.0,-1,-1
660.2505,7.0,3.0,-1,-1
660.2706,7.0,3.0,-1,-1
660.2906,7.0,3.0,-1,-1
660.3106,7.0,3.0,-1,-1
660.3306,7.0,3.0,-1,-1
660.3506,7.0,3.0,-1,-1
660.3706,7.0,3.0,-1,-1
660.3906,7.0,3.0,-1,-1
660.4106,7.0,3.0,-1,-1
660.4306,7.0,3.0,-1,-1
660.4506,7.0,3.0,-1,-1
660.4706,7.0,3.0,-1,-1
660.4906,7.0,3.0,-1,-1
660.5106,7.0,3.0,-1,-1
660.5306,7.0,3.0,-1,-1
660.5506,7.0,3.0,-1,-1
660.5706,7.0,3.0,-1,-1
660.5906,7.0,3.0,-1,-1
660.6106,7.0,3.0,-1,-1
660.6306,7.0,3.0,-1,-1
660.6506,7.0,3.0,-1,-1
660.6706,7.0,3.0,-1,-1
660.6906,7.0,3.0,-1,-1
660.7106,7.0,3.0,-1,-1
660.7306,7.0,3.0,-1,-1
660.7505,7.0,3.0,-1,-1
660.7706,7.0,3.0,-1,-1
660.7906,7.0,3.0,-1,-1
660.8106,7.0,3.0,-1,-1
