time,TrialID,numTargs,HA0_engagement,HA1_engagement
933.8517,18.0,5.0,-1,-1
933.8717,18.0,5.0,-1,-1
933.8917,18.0,5.0,-1,-1
933.9117,18.0,5.0,-1,-1
933.9317,18.0,5.0,-1,-1
933.9517,18.0,5.0,-1,-1
933.9717,18.0,5.0,-1,-1
933.9917,18.0,5.0,-1,-1
934.0117,18.0,5.0,-1,-1
934.0317,18.0,5.0,-1,-1
934.0517,18.0,5.0,-1,-1
934.0717,18.0,5.0,-1,-1
934.0917,18.0,5.0,-1,-1
934.1117,18.0,5.0,-1,-1
934.1317,18.0,5.0,-1,-1
934.1517,18.0,5.0,-1,-1
934.1717,18.0,5.0,-1,-1
934.1917,18.0,5.0,-1,-1
934.2117,18.0,5.0,-1,-1
934.2317,18.0,5.0,-1,-1
934.2517,18.0,5.0,-1,-1
934.2717,18.0,5.0,-1,-1
934.2917,18.0,5.0,-1,-1
934.3117,18.0,5.0,-1,-1
934.3317,18.0,5.0,-1,-1
934.3517,18.0,5.0,-1,-1
934.3717,18.0,5.0,-1,-1
934.3917,18.0,5.0,-1,-1
934.4117,18.0,5.0,-1,-1
934.4317,18.0,5.0,-1,-1
934.4517,18.0,5.0,-1,-1
934.4717,18.0,5.0,-1,-1
934.4917,18.0,5.0,-1,-1
934.5117,18.0,5.0,-1,-1
934.5317,18.0,5.0,-1,-1
934.5517,18.0,5.0,-1,-1
934.5717,18.0,5.0,-1,-1
934.5917,18.0,5.0,-1,-1
934.6117,18.0,5.0,-1,-1
934.6317,18.0,5.0,-1,-1
934.6517,18.0,5.0,-1,-1
934.6717,18.0,5.0,-1,-1
934.6917,18.0,5.0,-1,-1
934.7117,18.0,5.0,-1,-1
934.7317,18.0,5.0,-1,-1
934.7517,18.0,5.0,-1,-1
934.7717,18.0,5.0,-1,-1
934.7917,18.0,5.0,-1,-1
934.8117,18.0,5.0,-1,-1
934.8317,18.0,5.0,-1,-1
934.8517,18.0,5.0,-1,-1
934.8717,18.0,5.0,-1,-1
934.8917,18.0,5.0,-1,-1
934.9117,18.0,5.0,-1,-1
934.9317,18.0,5.0,-1,-1
934.9517,18.0,5.0,-1,-1
934.9717,18.0,5.0,-1,-1
934.9917,18.0,5.0,-1,-1
935.0117,18.0,5.0,-1,-1
935.0317,18.0,5.0,-1,-1
935.0517,18.0,5.0,-1,-1
935.0717,18.0,5.0,-1,-1
935.0917,18.0,5.0,-1,-1
935.1117,18.0,5.0,-1,-1
935.1317,18.0,5.0,-1,-1
935.1517,18.0,5.0,-1,-1
935.1717,18.0,5.0,-1,-1
935.1917,18.0,5.0,-1,-1
935.2117,18.0,5.0,-1,-1
935.2317,18.0,5.0,-1,-1
935.2517,18.0,5.0,-1,-1
935.2717,18.0,5.0,-1,-1
935.2917,18.0,5.0,-1,-1
935.3117,18.0,5.0,-1,-1
935.3317,18.0,5.0,-1,-1
935.3517,18.0,5.0,-1,-1
935.3717,18.0,5.0,-1,-1
935.3917,18.0,5.0,-1,-1
935.4117,18.0,5.0,-1,-1
935.4317,18.0,5.0,-1,-1
935.4517,18.0,5.0,-1,-1
935.4717,18.0,5.0,-1,-1
935.4917,18.0,5.0,-1,-1
935.5117,18.0,5.0,-1,-1
935.5317,18.0,5.0,-1,-1
935.5517,18.0,5.0,-1,-1
935.5717,18.0,5.0,-1,-1
935.5917,18.0,5.0,-1,-1
935.6117,18.0,5.0,-1,-1
935.6317,18.0,5.0,-1,-1
935.6517,18.0,5.0,-1,-1
935.6717,18.0,5.0,-1,-1
935.6917,18.0,5.0,-1,-1
935.7117,18.0,5.0,-1,-1
935.7317,18.0,5.0,-1,-1
935.7517,18.0,5.0,-1,-1
935.7717,18.0,5.0,-1,-1
935.7917,18.0,5.0,-1,-1
935.8117,18.0,5.0,-1,-1
935.8317,18.0,5.0,-1,-1
935.8517,18.0,5.0,-1,-1
935.8717,18.0,5.0,-1,-1
935.8917,18.0,5.0,-1,-1
935.9117,18.0,5.0,-1,-1
935.9317,18.0,5.0,-1,-1
935.9517,18.0,5.0,-1,-1
935.9717,18.0,5.0,-1,-1
935.9917,18.0,5.0,-1,-1
936.0117,18.0,5.0,-1,-1
936.0317,18.0,5.0,-1,-1
936.0517,18.0,5.0,-1,-1
936.0717,18.0,5.0,-1,-1
936.0917,18.0,5.0,-1,-1
936.1117,18.0,5.0,-1,-1
936.1317,18.0,5.0,-1,-1
936.1517,18.0,5.0,-1,-1
936.1717,18.0,5.0,-1,-1
936.1917,18.0,5.0,-1,-1
936.2117,18.0,5.0,-1,-1
936.2317,18.0,5.0,-1,-1
936.2517,18.0,5.0,-1,-1
936.2717,18.0,5.0,-1,-1
936.2917,18.0,5.0,-1,-1
