time,TrialID,numTargs,HA0_engagement,HA1_engagement
1399.292,20.0,4.0,-1,-1
1399.312,20.0,4.0,-1,1
1399.332,20.0,4.0,-1,1
1399.352,20.0,4.0,-1,1
1399.372,20.0,4.0,-1,1
1399.392,20.0,4.0,-1,1
1399.412,20.0,4.0,-1,1
1399.432,20.0,4.0,-1,-1
1399.452,20.0,4.0,-1,-1
1399.472,20.0,4.0,-1,-1
1399.492,20.0,4.0,-1,-1
1399.512,20.0,4.0,-1,-1
1399.532,20.0,4.0,-1,-1
1399.552,20.0,4.0,-1,-1
1399.572,20.0,4.0,-1,-1
1399.592,20.0,4.0,-1,-1
1399.612,20.0,4.0,-1,-1
1399.632,20.0,4.0,-1,-1
1399.652,20.0,4.0,-1,-1
1399.672,20.0,4.0,-1,-1
1399.692,20.0,4.0,-1,-1
1399.712,20.0,4.0,-1,-1
1399.732,20.0,4.0,-1,-1
1399.752,20.0,4.0,-1,-1
1399.772,20.0,4.0,-1,-1
1399.792,20.0,4.0,-1,-1
1399.812,20.0,4.0,-1,-1
1399.832,20.0,4.0,-1,-1
1399.852,20.0,4.0,-1,-1
1399.872,20.0,4.0,-1,-1
1399.892,20.0,4.0,-1,-1
1399.912,20.0,4.0,-1,-1
1399.932,20.0,4.0,-1,-1
1399.952,20.0,4.0,-1,-1
1399.972,20.0,4.0,-1,-1
1399.992,20.0,4.0,-1,-1
1400.012,20.0,4.0,-1,-1
1400.032,20.0,4.0,-1,-1
1400.052,20.0,4.0,-1,-1
1400.072,20.0,4.0,-1,-1
1400.092,20.0,4.0,-1,-1
1400.112,20.0,4.0,-1,-1
1400.132,20.0,4.0,-1,-1
1400.152,20.0,4.0,-1,-1
1400.172,20.0,4.0,-1,-1
1400.192,20.0,4.0,-1,-1
1400.212,20.0,4.0,-1,-1
1400.232,20.0,4.0,-1,-1
1400.252,20.0,4.0,-1,-1
1400.272,20.0,4.0,-1,-1
1400.292,20.0,4.0,-1,-1
1400.312,20.0,4.0,-1,-1
1400.332,20.0,4.0,-1,-1
1400.352,20.0,4.0,-1,-1
1400.372,20.0,4.0,-1,-1
1400.392,20.0,4.0,-1,-1
1400.412,20.0,4.0,-1,-1
1400.432,20.0,4.0,-1,-1
1400.452,20.0,4.0,-1,-1
1400.472,20.0,4.0,-1,-1
1400.492,20.0,4.0,-1,-1
1400.512,20.0,4.0,-1,-1
1400.532,20.0,4.0,-1,-1
1400.552,20.0,4.0,-1,-1
1400.572,20.0,4.0,-1,-1
1400.592,20.0,4.0,-1,-1
1400.612,20.0,4.0,-1,-1
1400.632,20.0,4.0,-1,-1
1400.652,20.0,4.0,-1,-1
1400.672,20.0,4.0,-1,-1
1400.692,20.0,4.0,-1,-1
1400.712,20.0,4.0,-1,-1
1400.732,20.0,4.0,-1,-1
