time,TrialID,numTargs,HA0_engagement,HA1_engagement
160.4117,1.0,3.0,-1,-1
160.4317,1.0,3.0,-1,1
160.4517,1.0,3.0,-1,1
160.4717,1.0,3.0,-1,1
160.4917,1.0,3.0,-1,1
160.5117,1.0,3.0,-1,1
160.5317,1.0,3.0,-1,-1
160.5517,1.0,3.0,-1,-1
160.5717,1.0,3.0,-1,-1
160.5917,1.0,3.0,-1,-1
160.6117,1.0,3.0,-1,-1
160.6317,1.0,3.0,-1,-1
160.6517,1.0,3.0,-1,-1
160.6717,1.0,3.0,-1,-1
160.6917,1.0,3.0,-1,-1
160.7117,1.0,3.0,-1,-1
160.7317,1.0,3.0,-1,-1
160.7517,1.0,3.0,-1,-1
160.7717,1.0,3.0,-1,-1
160.7917,1.0,3.0,-1,-1
160.8117,1.0,3.0,-1,-1
160.8317,1.0,3.0,-1,-1
160.8517,1.0,3.0,-1,-1
160.8717,1.0,3.0,-1,-1
160.8917,1.0,3.0,-1,-1
160.9117,1.0,3.0,-1,-1
160.9317,1.0,3.0,-1,-1
160.9517,1.0,3.0,-1,-1
160.9717,1.0,3.0,-1,-1
160.9917,1.0,3.0,-1,-1
161.0117,1.0,3.0,-1,-1
161.0317,1.0,3.0,-1,-1
161.0517,1.0,3.0,-1,-1
161.0717,1.0,3.0,-1,-1
161.0917,1.0,3.0,-1,-1
161.1117,1.0,3.0,-1,-1
161.1317,1.0,3.0,-1,-1
161.1517,1.0,3.0,-1,-1
161.1717,1.0,3.0,-1,-1
161.1917,1.0,3.0,-1,-1
161.2117,1.0,3.0,-1,-1
161.2317,1.0,3.0,-1,-1
161.2517,1.0,3.0,-1,-1
161.2717,1.0,3.0,-1,-1
161.2917,1.0,3.0,-1,-1
161.3117,1.0,3.0,-1,-1
161.3317,1.0,3.0,-1,-1
161.3517,1.0,3.0,-1,-1
161.3717,1.0,3.0,-1,-1
161.3917,1.0,3.0,-1,-1
161.4117,1.0,3.0,-1,-1
161.4317,1.0,3.0,-1,-1
161.4517,1.0,3.0,-1,-1
161.4717,1.0,3.0,-1,-1
161.4917,1.0,3.0,-1,-1
161.5117,1.0,3.0,-1,-1
161.5317,1.0,3.0,-1,-1
161.5517,1.0,3.0,-1,-1
161.5717,1.0,3.0,-1,-1
161.5917,1.0,3.0,-1,-1
161.6117,1.0,3.0,-1,-1
161.6317,1.0,3.0,-1,-1
