time,TrialID,numTargs,HA0_engagement,HA1_engagement
838.16,8.0,4.0,-1,-1
838.18,8.0,4.0,-1,-1
838.2,8.0,4.0,-1,-1
838.22,8.0,4.0,-1,-1
838.24,8.0,4.0,-1,-1
838.26,8.0,4.0,-1,-1
838.28,8.0,4.0,-1,-1
838.3,8.0,4.0,-1,-1
838.32,8.0,4.0,-1,-1
838.34,8.0,4.0,-1,-1
838.36,8.0,4.0,-1,-1
838.38,8.0,4.0,-1,-1
838.4,8.0,4.0,-1,-1
838.42,8.0,4.0,-1,-1
838.44,8.0,4.0,-1,-1
838.46,8.0,4.0,-1,-1
838.48,8.0,4.0,-1,-1
838.5,8.0,4.0,-1,-1
838.52,8.0,4.0,-1,-1
838.54,8.0,4.0,-1,-1
838.56,8.0,4.0,-1,-1
838.58,8.0,4.0,-1,-1
838.6,8.0,4.0,-1,-1
838.62,8.0,4.0,-1,-1
838.64,8.0,4.0,-1,-1
838.66,8.0,4.0,-1,-1
838.68,8.0,4.0,-1,-1
838.7,8.0,4.0,-1,-1
838.72,8.0,4.0,-1,-1
838.74,8.0,4.0,-1,-1
838.76,8.0,4.0,-1,-1
838.78,8.0,4.0,-1,-1
838.8,8.0,4.0,-1,-1
838.82,8.0,4.0,-1,-1
838.84,8.0,4.0,-1,-1
838.86,8.0,4.0,-1,-1
838.88,8.0,4.0,-1,-1
838.9,8.0,4.0,-1,-1
838.92,8.0,4.0,-1,-1
838.94,8.0,4.0,-1,-1
838.96,8.0,4.0,-1,-1
838.98,8.0,4.0,-1,-1
839.0,8.0,4.0,-1,-1
839.02,8.0,4.0,-1,-1
839.04,8.0,4.0,-1,-1
839.06,8.0,4.0,-1,-1
839.08,8.0,4.0,-1,-1
839.1,8.0,4.0,-1,-1
839.12,8.0,4.0,-1,-1
839.14,8.0,4.0,-1,-1
839.16,8.0,4.0,-1,-1
839.18,8.0,4.0,-1,-1
839.2,8.0,4.0,-1,-1
839.22,8.0,4.0,-1,-1
839.24,8.0,4.0,-1,-1
839.26,8.0,4.0,-1,-1
839.28,8.0,4.0,-1,-1
839.3,8.0,4.0,-1,-1
839.32,8.0,4.0,-1,-1
839.34,8.0,4.0,-1,-1
839.36,8.0,4.0,-1,-1
839.38,8.0,4.0,-1,-1
839.4,8.0,4.0,-1,-1
839.42,8.0,4.0,-1,-1
839.44,8.0,4.0,-1,-1
839.46,8.0,4.0,-1,-1
839.48,8.0,4.0,-1,-1
839.5,8.0,4.0,-1,-1
839.52,8.0,4.0,-1,-1
839.54,8.0,4.0,-1,-1
839.56,8.0,4.0,-1,-1
839.58,8.0,4.0,-1,-1
839.6,8.0,4.0,-1,-1
839.62,8.0,4.0,-1,-1
839.64,8.0,4.0,-1,-1
839.66,8.0,4.0,-1,-1
839.68,8.0,4.0,-1,-1
839.7,8.0,4.0,-1,-1
839.72,8.0,4.0,-1,-1
839.74,8.0,4.0,-1,-1
839.76,8.0,4.0,-1,-1
839.78,8.0,4.0,-1,-1
839.8,8.0,4.0,-1,-1
839.82,8.0,4.0,-1,-1
839.84,8.0,4.0,-1,-1
839.86,8.0,4.0,-1,-1
839.88,8.0,4.0,-1,-1
839.9,8.0,4.0,-1,-1
839.92,8.0,4.0,-1,-1
839.94,8.0,4.0,-1,-1
839.96,8.0,4.0,-1,-1
839.98,8.0,4.0,-1,-1
840.0,8.0,4.0,-1,-1
840.02,8.0,4.0,-1,-1
840.04,8.0,4.0,-1,-1
840.06,8.0,4.0,-1,-1
840.08,8.0,4.0,-1,-1
840.1,8.0,4.0,-1,-1
840.12,8.0,4.0,-1,-1
840.14,8.0,4.0,-1,-1
840.16,8.0,4.0,-1,-1
840.18,8.0,4.0,-1,-1
840.2,8.0,4.0,-1,-1
840.22,8.0,4.0,-1,-1
840.24,8.0,4.0,-1,-1
840.26,8.0,4.0,-1,-1
840.28,8.0,4.0,-1,-1
840.3,8.0,4.0,-1,-1
840.32,8.0,4.0,-1,-1
840.34,8.0,4.0,-1,-1
840.36,8.0,4.0,-1,-1
840.38,8.0,4.0,-1,-1
840.4,8.0,4.0,-1,-1
840.42,8.0,4.0,-1,-1
840.44,8.0,4.0,-1,-1
840.46,8.0,4.0,-1,-1
840.48,8.0,4.0,-1,-1
840.5,8.0,4.0,-1,-1
840.52,8.0,4.0,-1,-1
840.54,8.0,4.0,-1,-1
840.56,8.0,4.0,-1,-1
840.58,8.0,4.0,-1,-1
840.6,8.0,4.0,-1,-1
840.62,8.0,4.0,-1,-1
840.64,8.0,4.0,-1,-1
840.66,8.0,4.0,-1,-1
840.68,8.0,4.0,-1,-1
840.7,8.0,4.0,-1,-1
840.72,8.0,4.0,-1,-1
840.74,8.0,4.0,-1,-1
840.76,8.0,4.0,-1,-1
840.78,8.0,4.0,-1,-1
840.8,8.0,4.0,-1,-1
840.82,8.0,4.0,-1,-1
840.84,8.0,4.0,-1,-1
840.86,8.0,4.0,-1,-1
840.88,8.0,4.0,-1,-1
840.9,8.0,4.0,-1,-1
840.92,8.0,4.0,-1,-1
840.94,8.0,4.0,-1,-1
840.96,8.0,4.0,-1,-1
840.98,8.0,4.0,-1,-1
841.0,8.0,4.0,-1,-1
841.02,8.0,4.0,-1,-1
841.04,8.0,4.0,-1,-1
