time,TrialID,numTargs,HA0_engagement,HA1_engagement
1854.42,23.0,4.0,-1,-1
1854.44,23.0,4.0,-1,-1
1854.46,23.0,4.0,-1,-1
1854.48,23.0,4.0,-1,-1
1854.5,23.0,4.0,-1,-1
1854.52,23.0,4.0,-1,-1
1854.54,23.0,4.0,-1,-1
1854.56,23.0,4.0,-1,-1
1854.58,23.0,4.0,-1,-1
1854.6,23.0,4.0,-1,-1
1854.62,23.0,4.0,-1,-1
1854.64,23.0,4.0,-1,-1
1854.66,23.0,4.0,-1,-1
1854.68,23.0,4.0,-1,-1
1854.7,23.0,4.0,-1,-1
1854.72,23.0,4.0,-1,-1
1854.74,23.0,4.0,-1,-1
1854.76,23.0,4.0,-1,-1
1854.78,23.0,4.0,-1,-1
1854.8,23.0,4.0,-1,-1
1854.82,23.0,4.0,-1,-1
1854.84,23.0,4.0,-1,-1
1854.86,23.0,4.0,-1,-1
1854.88,23.0,4.0,-1,-1
1854.9,23.0,4.0,-1,-1
1854.92,23.0,4.0,-1,-1
1854.94,23.0,4.0,-1,-1
1854.96,23.0,4.0,-1,-1
1854.98,23.0,4.0,-1,-1
1855.0,23.0,4.0,-1,-1
1855.02,23.0,4.0,-1,-1
1855.04,23.0,4.0,-1,-1
1855.06,23.0,4.0,-1,-1
1855.08,23.0,4.0,-1,-1
1855.1,23.0,4.0,-1,-1
1855.12,23.0,4.0,-1,-1
1855.14,23.0,4.0,-1,-1
1855.16,23.0,4.0,-1,-1
1855.18,23.0,4.0,-1,-1
1855.2,23.0,4.0,-1,-1
1855.22,23.0,4.0,-1,-1
1855.24,23.0,4.0,-1,-1
1855.26,23.0,4.0,-1,-1
1855.28,23.0,4.0,-1,-1
1855.3,23.0,4.0,-1,-1
1855.32,23.0,4.0,-1,-1
1855.34,23.0,4.0,-1,-1
1855.36,23.0,4.0,-1,-1
1855.38,23.0,4.0,-1,-1
1855.4,23.0,4.0,-1,-1
1855.42,23.0,4.0,-1,-1
1855.44,23.0,4.0,-1,-1
1855.46,23.0,4.0,-1,-1
1855.48,23.0,4.0,-1,-1
1855.5,23.0,4.0,-1,-1
1855.52,23.0,4.0,-1,-1
1855.54,23.0,4.0,-1,-1
1855.56,23.0,4.0,-1,-1
1855.58,23.0,4.0,-1,-1
1855.6,23.0,4.0,-1,-1
1855.62,23.0,4.0,-1,-1
1855.64,23.0,4.0,-1,-1
1855.66,23.0,4.0,-1,-1
1855.68,23.0,4.0,-1,-1
1855.7,23.0,4.0,-1,-1
1855.72,23.0,4.0,-1,-1
1855.74,23.0,4.0,-1,-1
1855.76,23.0,4.0,-1,-1
1855.78,23.0,4.0,-1,-1
1855.8,23.0,4.0,-1,-1
1855.82,23.0,4.0,-1,-1
1855.84,23.0,4.0,-1,-1
1855.86,23.0,4.0,-1,-1
1855.88,23.0,4.0,-1,-1
1855.9,23.0,4.0,-1,-1
1855.92,23.0,4.0,-1,-1
1855.94,23.0,4.0,-1,-1
1855.96,23.0,4.0,-1,-1
1855.98,23.0,4.0,-1,-1
1856.0,23.0,4.0,-1,-1
1856.02,23.0,4.0,-1,-1
1856.04,23.0,4.0,-1,-1
1856.06,23.0,4.0,-1,-1
1856.08,23.0,4.0,-1,-1
1856.1,23.0,4.0,-1,-1
1856.12,23.0,4.0,-1,-1
1856.14,23.0,4.0,-1,-1
1856.16,23.0,4.0,-1,-1
1856.18,23.0,4.0,-1,-1
1856.2,23.0,4.0,-1,-1
1856.22,23.0,4.0,-1,-1
1856.24,23.0,4.0,-1,-1
1856.26,23.0,4.0,-1,-1
1856.28,23.0,4.0,-1,-1
1856.3,23.0,4.0,-1,-1
1856.32,23.0,4.0,-1,-1
1856.34,23.0,4.0,-1,-1
1856.36,23.0,4.0,-1,-1
1856.38,23.0,4.0,-1,-1
1856.4,23.0,4.0,-1,-1
1856.42,23.0,4.0,-1,-1
1856.44,23.0,4.0,-1,-1
1856.46,23.0,4.0,-1,-1
1856.48,23.0,4.0,-1,-1
1856.5,23.0,4.0,-1,-1
1856.52,23.0,4.0,-1,-1
1856.54,23.0,4.0,-1,-1
1856.56,23.0,4.0,-1,-1
1856.58,23.0,4.0,-1,-1
1856.6,23.0,4.0,-1,-1
1856.62,23.0,4.0,-1,-1
1856.64,23.0,4.0,-1,-1
1856.66,23.0,4.0,-1,-1
1856.68,23.0,4.0,-1,-1
1856.7,23.0,4.0,-1,-1
1856.72,23.0,4.0,-1,-1
1856.74,23.0,4.0,-1,-1
1856.76,23.0,4.0,-1,-1
1856.78,23.0,4.0,-1,-1
1856.8,23.0,4.0,-1,-1
1856.82,23.0,4.0,-1,-1
1856.84,23.0,4.0,-1,-1
1856.86,23.0,4.0,-1,-1
1856.88,23.0,4.0,-1,-1
1856.9,23.0,4.0,-1,-1
1856.92,23.0,4.0,-1,-1
1856.94,23.0,4.0,-1,-1
1856.96,23.0,4.0,-1,-1
1856.98,23.0,4.0,-1,-1
1857.0,23.0,4.0,-1,-1
1857.02,23.0,4.0,-1,-1
1857.04,23.0,4.0,-1,-1
1857.06,23.0,4.0,-1,-1
1857.08,23.0,4.0,-1,-1
1857.1,23.0,4.0,-1,-1
1857.12,23.0,4.0,-1,-1
1857.14,23.0,4.0,-1,-1
1857.16,23.0,4.0,-1,-1
1857.18,23.0,4.0,-1,-1
1857.2,23.0,4.0,-1,-1
1857.22,23.0,4.0,-1,-1
1857.24,23.0,4.0,-1,-1
1857.26,23.0,4.0,-1,-1
1857.28,23.0,4.0,-1,-1
1857.3,23.0,4.0,-1,-1
1857.32,23.0,4.0,-1,-1
1857.34,23.0,4.0,-1,-1
1857.36,23.0,4.0,-1,-1
1857.38,23.0,4.0,-1,-1
1857.4,23.0,4.0,-1,-1
1857.42,23.0,4.0,-1,-1
1857.44,23.0,4.0,-1,-1
1857.46,23.0,4.0,-1,-1
1857.48,23.0,4.0,-1,-1
1857.5,23.0,4.0,-1,-1
1857.52,23.0,4.0,-1,-1
1857.54,23.0,4.0,-1,-1
1857.56,23.0,4.0,-1,-1
1857.58,23.0,4.0,-1,-1
1857.6,23.0,4.0,-1,-1
1857.62,23.0,4.0,-1,-1
1857.64,23.0,4.0,-1,-1
1857.66,23.0,4.0,-1,-1
1857.68,23.0,4.0,-1,-1
1857.7,23.0,4.0,-1,-1
1857.72,23.0,4.0,-1,-1
1857.74,23.0,4.0,-1,-1
1857.76,23.0,4.0,-1,-1
1857.78,23.0,4.0,-1,-1
1857.8,23.0,4.0,-1,-1
1857.82,23.0,4.0,-1,-1
1857.84,23.0,4.0,-1,-1
1857.86,23.0,4.0,-1,-1
1857.88,23.0,4.0,-1,-1
1857.9,23.0,4.0,-1,-1
1857.92,23.0,4.0,-1,-1
1857.94,23.0,4.0,-1,-1
1857.96,23.0,4.0,-1,-1
1857.98,23.0,4.0,-1,-1
1858.0,23.0,4.0,-1,-1
1858.02,23.0,4.0,-1,-1
1858.04,23.0,4.0,-1,-1
1858.06,23.0,4.0,-1,-1
1858.08,23.0,4.0,-1,-1
1858.1,23.0,4.0,-1,-1
1858.12,23.0,4.0,-1,-1
1858.14,23.0,4.0,-1,-1
1858.16,23.0,4.0,-1,-1
1858.18,23.0,4.0,-1,-1
1858.2,23.0,4.0,-1,-1
1858.22,23.0,4.0,-1,-1
1858.24,23.0,4.0,-1,-1
1858.26,23.0,4.0,-1,-1
1858.28,23.0,4.0,-1,-1
1858.3,23.0,4.0,-1,-1
1858.32,23.0,4.0,-1,-1
1858.34,23.0,4.0,-1,-1
1858.36,23.0,4.0,-1,-1
1858.38,23.0,4.0,-1,-1
1858.4,23.0,4.0,-1,-1
1858.42,23.0,4.0,-1,-1
1858.44,23.0,4.0,-1,-1
1858.46,23.0,4.0,-1,-1
1858.48,23.0,4.0,-1,-1
1858.5,23.0,4.0,-1,-1
1858.52,23.0,4.0,-1,-1
1858.54,23.0,4.0,-1,-1
1858.56,23.0,4.0,-1,-1
1858.58,23.0,4.0,-1,-1
1858.6,23.0,4.0,-1,-1
1858.62,23.0,4.0,-1,-1
1858.64,23.0,4.0,-1,-1
1858.66,23.0,4.0,-1,-1
1858.68,23.0,4.0,-1,-1
1858.7,23.0,4.0,-1,-1
1858.72,23.0,4.0,-1,-1
1858.74,23.0,4.0,-1,-1
1858.76,23.0,4.0,-1,-1
1858.78,23.0,4.0,-1,-1
1858.8,23.0,4.0,-1,-1
1858.82,23.0,4.0,-1,-1
1858.84,23.0,4.0,-1,-1
1858.86,23.0,4.0,-1,-1
1858.88,23.0,4.0,-1,-1
