time,TrialID,numTargs,HA0_engagement,HA1_engagement
5.860013,2.0,4.0,-1,-1
5.880013,2.0,4.0,-1,-1
5.900013,2.0,4.0,-1,-1
5.920013,2.0,4.0,-1,-1
5.940013,2.0,4.0,-1,-1
5.960013,2.0,4.0,-1,-1
5.980013,2.0,4.0,-1,-1
6.000014,2.0,4.0,-1,-1
6.020014,2.0,4.0,-1,-1
6.040014,2.0,4.0,-1,-1
6.060014,2.0,4.0,-1,-1
6.080014,2.0,4.0,-1,-1
6.100014,2.0,4.0,-1,-1
6.120014,2.0,4.0,-1,-1
6.140014,2.0,4.0,-1,-1
6.160014,2.0,4.0,-1,-1
6.180014,2.0,4.0,-1,-1
6.200014,2.0,4.0,-1,-1
6.220014,2.0,4.0,-1,-1
6.240014,2.0,4.0,-1,-1
6.260014,2.0,4.0,-1,-1
6.280014,2.0,4.0,-1,-1
6.300014,2.0,4.0,-1,-1
6.320014,2.0,4.0,-1,-1
6.340014,2.0,4.0,-1,-1
6.360013,2.0,4.0,-1,-1
6.380013,2.0,4.0,-1,-1
6.400013,2.0,4.0,-1,-1
6.420013,2.0,4.0,-1,-1
6.440013,2.0,4.0,-1,-1
6.460013,2.0,4.0,-1,-1
6.480013,2.0,4.0,-1,-1
6.500014,2.0,4.0,-1,-1
6.520014,2.0,4.0,-1,-1
6.540014,2.0,4.0,-1,-1
6.560014,2.0,4.0,-1,-1
6.580014,2.0,4.0,-1,-1
6.600014,2.0,4.0,-1,-1
6.620014,2.0,4.0,-1,-1
6.640014,2.0,4.0,-1,-1
6.660014,2.0,4.0,-1,-1
6.680014,2.0,4.0,-1,-1
6.700014,2.0,4.0,-1,-1
6.720014,2.0,4.0,-1,-1
6.740014,2.0,4.0,-1,-1
6.760014,2.0,4.0,-1,-1
6.780014,2.0,4.0,-1,-1
6.800014,2.0,4.0,-1,-1
6.820014,2.0,4.0,-1,-1
6.840014,2.0,4.0,-1,-1
6.860013,2.0,4.0,-1,-1
6.880013,2.0,4.0,-1,-1
6.900013,2.0,4.0,-1,-1
6.920013,2.0,4.0,-1,-1
6.940013,2.0,4.0,-1,-1
6.960013,2.0,4.0,-1,-1
6.980013,2.0,4.0,-1,-1
7.000013,2.0,4.0,-1,-1
7.020014,2.0,4.0,-1,-1
7.040014,2.0,4.0,-1,-1
7.060014,2.0,4.0,-1,-1
7.080014,2.0,4.0,-1,-1
