time,TrialID,numTargs,HA0_engagement,HA1_engagement
740.4408,12.0,5.0,-1,-1
740.4608,12.0,5.0,-1,1
740.4808,12.0,5.0,-1,1
740.5008,12.0,5.0,-1,1
740.5208,12.0,5.0,-1,1
740.5408,12.0,5.0,-1,1
740.5608,12.0,5.0,-1,-1
740.5808,12.0,5.0,-1,-1
740.6008,12.0,5.0,-1,-1
740.6208,12.0,5.0,-1,-1
740.6408,12.0,5.0,-1,-1
740.6608,12.0,5.0,-1,-1
740.6808,12.0,5.0,-1,-1
740.7008,12.0,5.0,-1,-1
740.7208,12.0,5.0,-1,-1
740.7408,12.0,5.0,-1,-1
740.7608,12.0,5.0,-1,-1
740.7808,12.0,5.0,-1,-1
740.8008,12.0,5.0,-1,-1
740.8208,12.0,5.0,-1,-1
740.8408,12.0,5.0,-1,-1
740.8608,12.0,5.0,-1,-1
740.8808,12.0,5.0,-1,-1
740.9008,12.0,5.0,-1,-1
740.9208,12.0,5.0,-1,-1
740.9408,12.0,5.0,-1,-1
740.9608,12.0,5.0,-1,-1
740.9808,12.0,5.0,-1,-1
741.0008,12.0,5.0,-1,-1
741.0208,12.0,5.0,-1,-1
741.0408,12.0,5.0,-1,-1
741.0608,12.0,5.0,-1,-1
741.0808,12.0,5.0,-1,-1
741.1008,12.0,5.0,-1,-1
741.1208,12.0,5.0,-1,-1
741.1408,12.0,5.0,-1,-1
741.1608,12.0,5.0,-1,-1
741.1808,12.0,5.0,-1,-1
741.2008,12.0,5.0,-1,-1
741.2208,12.0,5.0,-1,-1
741.2408,12.0,5.0,-1,-1
741.2608,12.0,5.0,-1,-1
741.2808,12.0,5.0,-1,-1
741.3008,12.0,5.0,-1,-1
741.3208,12.0,5.0,-1,-1
741.3408,12.0,5.0,-1,-1
741.3608,12.0,5.0,-1,-1
741.3808,12.0,5.0,-1,-1
741.4008,12.0,5.0,-1,-1
741.4208,12.0,5.0,-1,-1
741.4408,12.0,5.0,-1,-1
741.4608,12.0,5.0,-1,-1
741.4808,12.0,5.0,-1,-1
741.5008,12.0,5.0,-1,-1
741.5208,12.0,5.0,-1,-1
741.5408,12.0,5.0,-1,-1
741.5608,12.0,5.0,-1,-1
741.5808,12.0,5.0,-1,-1
741.6008,12.0,5.0,-1,-1
741.6208,12.0,5.0,-1,-1
741.6408,12.0,5.0,-1,-1
741.6608,12.0,5.0,-1,-1
741.6808,12.0,5.0,-1,-1
741.7008,12.0,5.0,-1,-1
741.7208,12.0,5.0,-1,-1
741.7408,12.0,5.0,-1,-1
741.7608,12.0,5.0,-1,-1
741.7808,12.0,5.0,-1,-1
741.8008,12.0,5.0,-1,-1
741.8208,12.0,5.0,-1,-1
741.8408,12.0,5.0,-1,-1
741.8608,12.0,5.0,-1,-1
741.8808,12.0,5.0,-1,-1
741.9008,12.0,5.0,-1,-1
741.9208,12.0,5.0,-1,-1
741.9408,12.0,5.0,-1,-1
741.9608,12.0,5.0,-1,-1
741.9808,12.0,5.0,-1,-1
742.0008,12.0,5.0,-1,-1
742.0208,12.0,5.0,-1,-1
742.0408,12.0,5.0,-1,-1
742.0608,12.0,5.0,-1,-1
742.0808,12.0,5.0,-1,-1
742.1008,12.0,5.0,-1,-1
742.1208,12.0,5.0,-1,-1
742.1408,12.0,5.0,-1,-1
742.1608,12.0,5.0,-1,-1
742.1808,12.0,5.0,-1,-1
742.2008,12.0,5.0,-1,-1
742.2208,12.0,5.0,-1,-1
742.2408,12.0,5.0,-1,-1
742.2608,12.0,5.0,-1,-1
742.2808,12.0,5.0,-1,-1
742.3008,12.0,5.0,-1,-1
742.3208,12.0,5.0,-1,-1
742.3408,12.0,5.0,-1,-1
742.3608,12.0,5.0,-1,-1
742.3808,12.0,5.0,-1,-1
742.4008,12.0,5.0,-1,-1
742.4208,12.0,5.0,-1,-1
742.4408,12.0,5.0,-1,-1
742.4608,12.0,5.0,-1,-1
742.4808,12.0,5.0,-1,-1
742.5008,12.0,5.0,-1,-1
742.5208,12.0,5.0,-1,-1
742.5408,12.0,5.0,-1,-1
742.5608,12.0,5.0,-1,-1
742.5808,12.0,5.0,-1,-1
742.6008,12.0,5.0,-1,-1
742.6208,12.0,5.0,-1,-1
742.6408,12.0,5.0,-1,-1
742.6608,12.0,5.0,-1,-1
742.6808,12.0,5.0,-1,-1
742.7008,12.0,5.0,-1,-1
742.7208,12.0,5.0,-1,-1
742.7408,12.0,5.0,-1,-1
