time,TrialID,numTargs,HA0_engagement,HA1_engagement
185.5816,2.0,4.0,-1,-1
185.6016,2.0,4.0,-1,-1
185.6216,2.0,4.0,-1,-1
185.6416,2.0,4.0,-1,-1
185.6617,2.0,4.0,-1,-1
185.6816,2.0,4.0,-1,-1
185.7016,2.0,4.0,-1,-1
185.7216,2.0,4.0,-1,1
185.7416,2.0,4.0,-1,-1
185.7616,2.0,4.0,-1,-1
185.7816,2.0,4.0,-1,-1
185.8017,2.0,4.0,-1,-1
185.8216,2.0,4.0,-1,-1
185.8416,2.0,4.0,-1,-1
185.8616,2.0,4.0,-1,-1
185.8816,2.0,4.0,-1,-1
185.9016,2.0,4.0,-1,-1
185.9216,2.0,4.0,-1,-1
185.9417,2.0,4.0,-1,-1
185.9616,2.0,4.0,-1,-1
185.9816,2.0,4.0,-1,-1
186.0016,2.0,4.0,-1,-1
186.0216,2.0,4.0,-1,-1
186.0416,2.0,4.0,-1,-1
186.0616,2.0,4.0,-1,-1
186.0816,2.0,4.0,-1,-1
186.1016,2.0,4.0,-1,-1
186.1216,2.0,4.0,-1,-1
186.1416,2.0,4.0,-1,-1
186.1617,2.0,4.0,-1,-1
186.1816,2.0,4.0,-1,-1
186.2016,2.0,4.0,-1,-1
186.2216,2.0,4.0,-1,-1
186.2416,2.0,4.0,-1,-1
186.2616,2.0,4.0,-1,-1
186.2816,2.0,4.0,-1,-1
186.3017,2.0,4.0,-1,-1
186.3216,2.0,4.0,-1,-1
186.3416,2.0,4.0,-1,-1
186.3616,2.0,4.0,-1,-1
186.3816,2.0,4.0,-1,-1
186.4016,2.0,4.0,-1,-1
186.4216,2.0,4.0,-1,-1
186.4417,2.0,4.0,-1,-1
186.4616,2.0,4.0,-1,-1
186.4816,2.0,4.0,-1,-1
186.5016,2.0,4.0,-1,-1
186.5216,2.0,4.0,-1,-1
186.5416,2.0,4.0,-1,-1
186.5616,2.0,4.0,-1,-1
186.5816,2.0,4.0,-1,-1
186.6016,2.0,4.0,-1,-1
186.6216,2.0,4.0,-1,-1
186.6416,2.0,4.0,-1,-1
186.6617,2.0,4.0,-1,-1
186.6816,2.0,4.0,-1,-1
186.7016,2.0,4.0,-1,-1
186.7216,2.0,4.0,-1,-1
186.7416,2.0,4.0,-1,-1
186.7616,2.0,4.0,-1,-1
186.7816,2.0,4.0,-1,-1
186.8017,2.0,4.0,-1,-1
186.8216,2.0,4.0,-1,-1
186.8416,2.0,4.0,-1,-1
186.8616,2.0,4.0,-1,-1
186.8816,2.0,4.0,-1,-1
186.9016,2.0,4.0,-1,-1
186.9216,2.0,4.0,-1,-1
186.9417,2.0,4.0,-1,-1
186.9616,2.0,4.0,-1,-1
186.9816,2.0,4.0,-1,-1
187.0016,2.0,4.0,-1,-1
187.0216,2.0,4.0,-1,-1
187.0416,2.0,4.0,-1,-1
187.0616,2.0,4.0,-1,-1
187.0816,2.0,4.0,-1,-1
187.1016,2.0,4.0,-1,-1
187.1216,2.0,4.0,-1,-1
