p0x,p0y,p0z,p0xq,p0yq,p0zq,p0wq,t0x,t0y,t0z,t0xq,t0yq,t0zq,t0wq,t0xv,t0yv,t0zv,t0ct,t0run,cZxpos,cZy,cZz,time
29.81538,1,10.64219,0,0.1663141,0,0.9860728,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.243052
29.81538,1,10.64219,0,0.1676047,0,0.9858543,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.263052
29.81538,1,10.64219,0,0.1706151,0,0.9853377,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.283052
29.81538,1,10.64219,0,0.1736238,0,0.9848121,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.303052
29.81538,1,10.64219,0,0.1753424,0,0.9845076,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.323052
29.81538,1,10.64219,0,0.1762014,0,0.9843542,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.343052
29.81538,1,10.64219,0,0.1770604,0,0.9842001,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.363052
29.81538,1,10.64219,0,0.1792072,0,0.9838114,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.383052
29.81538,1,10.64219,0,0.1813531,0,0.9834181,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.403052
29.81538,1,10.64219,0,0.1847847,0,0.9827791,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.423052
29.81538,1,10.64219,0,0.191213,0,0.9815485,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.443052
29.81538,1,10.64219,0,0.1946381,0,0.9808751,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.463052
29.81538,1,10.64219,0,0.1959219,0,0.9806195,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.483052
29.81538,1,10.64219,0,0.1959219,0,0.9806195,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.503052
29.81538,1,10.64219,0,0.1946381,0,0.9808752,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.523052
29.81538,1,10.64219,0,0.189928,0,0.9817981,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.543052
29.81538,1,10.64219,0,0.1882141,0,0.982128,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.563052
29.81538,1,10.64219,0,0.1882141,0,0.982128,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.583052
29.81538,1,10.64219,0,0.1834981,0,0.9830201,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.603052
29.81538,1,10.64219,0,0.1749128,0,0.984584,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.623052
29.81538,1,10.64219,0,0.1516677,0,0.9884316,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.643052
29.81538,1,10.64219,0,0.1413087,0,0.9899656,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.663052
29.81538,1,10.64219,0,0.1296364,0,0.9915617,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.683052
29.81538,1,10.64219,0,0.1157794,0,0.9932749,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.703052
29.81538,1,10.64219,0,0.1001634,0,0.994971,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.723052
29.81538,1,10.64219,0,0.0679906,0,0.997686,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.743052
29.81538,1,10.64219,0,0.05623244,0,0.9984177,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.763052
29.81538,1,10.64219,0,0.04403058,0,0.9990302,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.783052
29.81538,1,10.64219,0,0.01131965,0,0.999936,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.803052
29.81538,1,10.64219,0,-0.02402072,0,0.9997115,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.823052
29.81538,1,10.64219,0,-0.08935355,0,0.9960001,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.843052
29.81538,1,10.64219,0,-0.1262235,0,0.9920019,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.863052
29.81538,1,10.64219,0,-0.1685138,0,0.9856994,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.883052
29.81538,1,10.64219,0,-0.2117755,0,0.9773184,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.903052
29.81538,1,10.64219,0,-0.2508264,0,0.9680321,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.923052
29.81538,1,10.64219,0,-0.3077953,0,0.9514527,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.943052
29.81538,1,10.64219,0,-0.3227021,0,0.9465007,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.963052
29.81538,1,10.64219,0,-0.3334188,0,0.9427789,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,3.983052
29.81538,1,10.64219,0,-0.3321844,0,0.9432144,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.003052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.023052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.043052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.063052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.083052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.103052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.123052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.143052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.163052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.183052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.203052
29.81538,1,10.64219,0,-0.3305378,0,0.9437928,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.223052
29.81538,1,10.64219,0,-0.3367077,0,0.9416093,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.243052
29.81538,1,10.64219,0,-0.3681476,0,0.9297674,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.263052
29.81538,1,10.64219,0,-0.4202665,0,0.9074007,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.283052
29.81538,1,10.64219,0,-0.4806279,0,0.8769246,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.303052
29.81538,1,10.64219,0,-0.5457572,0,0.8379434,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.323052
29.81538,1,10.64219,0,-0.6710923,0,0.7413739,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.343052
29.81538,1,10.64219,0,-0.7466547,0,0.6652119,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.363052
29.81538,1,10.64219,0,-0.786142,0,0.618046,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.383052
29.81538,1,10.64219,0,-0.8196665,0,0.572841,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.403052
29.81538,1,10.64219,0,-0.8431703,0,0.5376467,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.423052
29.81538,1,10.64219,0,-0.8690758,0,0.4946789,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.443052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.463052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.483052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.503052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.523052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.543052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.563052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.583052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.603052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.623052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.643052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.663052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.683052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.703052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.723052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.743052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.763052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.783052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.803052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.823052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.843052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.863052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.883052
29.81538,1,10.64219,0,-0.870153,0,0.4927817,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.903052
29.81538,1,10.64219,0,-0.8697227,0,0.4935409,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.923052
29.81538,1,10.64219,0,-0.8682112,0,0.496195,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.943052
29.81538,1,10.64219,0,-0.8673438,0,0.4977095,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.963052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,4.983052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.003052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.023052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.043052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.063052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.083052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.103052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.123052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.143052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.163052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.183052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.203052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.223052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.243052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.263052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.283052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.303052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.323052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.343052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.363052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.383052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.403052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.423052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.443052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.463052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.483052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.503052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.523052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.543052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.563052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.583052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.603052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.623052
29.81538,1,10.64219,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.643052
29.77326,1,10.7144,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.663052
29.73129,1,10.78637,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.683052
29.68931,1,10.85834,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.703052
29.64724,1,10.93046,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.723052
29.56329,1,11.07441,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.743052
29.52117,1,11.14663,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.763052
29.47913,1,11.2187,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.783052
29.43707,1,11.29081,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.803052
29.39497,1,11.363,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.823052
29.31101,1,11.50694,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.843052
29.26904,1,11.57891,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.863052
29.22706,1,11.65088,0,-0.8671266,0,0.4980879,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.883052
29.18514,1,11.72289,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.903052
29.14323,1,11.7949,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.923052
29.05917,1,11.93932,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.943052
29.017,1,12.01176,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.963052
28.97508,1,12.08377,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,5.983052
28.93317,1,12.15578,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.003052
28.89126,1,12.22779,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.023052
28.80743,1,12.3718,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.043052
28.76542,1,12.44397,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.063052
28.72345,1,12.51608,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.083052
28.68153,1,12.58809,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.103052
28.63955,1,12.66022,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.123052
28.55572,1,12.80423,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.143052
28.51372,1,12.87638,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.163052
28.47181,1,12.94839,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.183052
28.4298,1,13.02055,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.203052
28.38785,1,13.09264,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.223052
28.30393,1,13.23681,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.243052
28.26191,1,13.30899,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.263052
28.21996,1,13.38107,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.283051
28.17804,1,13.45308,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.303052
28.136,1,13.52531,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.323052
28.05211,1,13.66943,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.343052
28.01015,1,13.74151,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.363052
27.96824,1,13.81351,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.383052
27.92623,1,13.88569,0,-0.8669091,0,0.4984663,-17.33407,0.5,11.04197,0,0,0,1,0,0,0,False,False,0,0.2,0,6.403052
