p0x,p0y,p0z,p0xq,p0yq,p0zq,p0wq,t0x,t0y,t0z,t0xq,t0yq,t0zq,t0wq,t0xv,t0yv,t0zv,t0ct,t0run,t1x,t1y,t1z,t1xq,t1yq,t1zq,t1wq,t1xv,t1yv,t1zv,t1ct,t1run,t2x,t2y,t2z,t2xq,t2yq,t2zq,t2wq,t2xv,t2yv,t2zv,t2ct,t2run,t3x,t3y,t3z,t3xq,t3yq,t3zq,t3wq,t3xv,t3yv,t3zv,t3ct,t3run,cZxpos,cZy,cZz,time
-6.026082,1,-19.59297,0,0.1765976,0,0.9842832,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.32854
-6.026082,1,-19.59297,0,0.1838938,0,0.9829462,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.34854
-6.026082,1,-19.59297,0,0.1860378,0,0.9825426,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.36854
-6.026082,1,-19.59297,0,0.1860378,0,0.9825426,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.38854
-6.026082,1,-19.59297,0,0.185609,0,0.9826237,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.40854
-6.026082,1,-19.59297,0,0.1830359,0,0.9831063,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.42854
-6.026082,1,-19.59297,0,0.1791739,0,0.9838175,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.44854
-6.026082,1,-19.59297,0,0.172731,0,0.9849691,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.46854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.48854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.50854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.52854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.54854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.56854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.58854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.608541
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.628541
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.64854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.66854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.68854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.70854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.72854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.74854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.76854
-6.026082,1,-19.59297,0,0.1697218,0,0.9854921,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.78854
-6.026082,1,-19.59297,0,0.1993105,0,0.9799364,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.80854
-6.026082,1,-19.59297,0,0.2295681,0,0.9732926,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.82854
-6.026082,1,-19.59297,0,0.2633957,0,0.9646879,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.84854
-6.026082,1,-19.59297,0,0.2948183,0,0.9555534,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.86854
-6.026082,1,-19.59297,0,0.323862,0,0.9461043,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.88854
-6.026082,1,-19.59297,0,0.3741477,0,0.9273692,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.90854
-6.026082,1,-19.59297,0,0.3918819,0,0.9200156,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.92854
-6.026082,1,-19.59297,0,0.4002954,0,0.9163862,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.94854
-6.026082,1,-19.59297,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.96854
-6.026082,1,-19.59297,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,4.98854
-6.026082,1,-19.59297,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.00854
-6.026082,1,-19.59297,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.02854
-6.026082,1,-19.59297,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.04854
-6.026082,1,-19.59297,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.06854
-6.026082,1,-19.59297,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.08854
-5.969678,1,-19.6543,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.10854
-5.913275,1,-19.71562,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.128541
-5.856872,1,-19.77694,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.14854
-5.800469,1,-19.83827,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.16854
-5.744066,1,-19.89959,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.18854
-5.631187,1,-20.02231,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.20854
-5.574636,1,-20.0838,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.22854
-5.518159,1,-20.1452,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.24854
-5.461686,1,-20.2066,0,0.4018942,0,0.9156861,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.26854
-5.405229,1,-20.26788,0,0.4014946,0,0.9158614,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.28854
-5.291569,1,-20.39005,0,0.3986954,0,0.9170834,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.30854
-5.234559,1,-20.45096,0,0.3978949,0,0.9174311,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.32854
-5.177517,1,-20.51169,0,0.3970942,0,0.917778,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.34854
-5.120173,1,-20.57253,0,0.396293,0,0.918124,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.36854
-5.036887,1,-20.57484,0,0.3954917,0,0.9184696,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.38854
-4.870168,1,-20.57926,0,0.39469,0,0.9188143,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.40854
-4.786876,1,-20.58136,0,0.3942891,0,0.9189865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.42854
-4.70341,1,-20.58346,0,0.3942891,0,0.9189865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.44854
-4.620119,1,-20.58556,0,0.3942891,0,0.9189865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.46854
-4.536665,1,-20.58766,0,0.3942891,0,0.9189865,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.48854
-4.369846,1,-20.59179,0,0.3938881,0,0.9191585,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.50854
-4.286546,1,-20.59353,0,0.3922833,0,0.9198445,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.52854
-4.285099,1,-20.51008,0,0.3906772,0,0.9205278,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.54854
-4.283944,1,-20.42668,0,0.38907,0,0.9212082,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.56854
-4.283008,1,-20.34326,0,0.3878638,0,0.9217167,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.58854
-4.281863,1,-20.17649,0,0.3854494,0,0.922729,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.60854
-4.281435,1,-20.09305,0,0.3850468,0,0.9228971,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.628541
-4.340118,1,-20.03377,0,0.3850468,0,0.9228971,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.64854
-4.398793,1,-19.97449,0,0.3850468,0,0.9228971,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.66854
-4.457405,1,-19.91527,0,0.3850468,0,0.9228971,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.68854
-4.574819,1,-19.79665,0,0.3850468,0,0.9228971,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.70854
-4.633497,1,-19.73737,0,0.3850468,0,0.9228971,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.72854
-4.692271,1,-19.6782,0,0.3842412,0,0.9232328,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.74854
-4.751475,1,-19.61942,0,0.3810162,0,0.9245684,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.76854
-4.810769,1,-19.56076,0,0.3802092,0,0.9249006,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.78854
-4.870049,1,-19.50221,0,0.3798056,0,0.9250664,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.80854
-4.871379,1,-19.33542,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.82854
-4.872044,1,-19.2521,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.84854
-4.87271,1,-19.1685,0,0.3789982,0,0.9253975,34.62522,0.5,28.20019,0,0,0,1,0,0,0,False,False,-6.537349,0.5,17.15763,0,0,0,1,0,0,0,False,False,18.4957,0.5,-6.776199,0,0,0,1,0,0,0,False,False,-39.85082,0.5,-22.40546,0,0,0,1,0,0,0,False,False,0,0.2,0,5.86854
