p0x,p0y,p0z,p0xq,p0yq,p0zq,p0wq,t0x,t0y,t0z,t0xq,t0yq,t0zq,t0wq,t0xv,t0yv,t0zv,t0ct,t0run,t1x,t1y,t1z,t1xq,t1yq,t1zq,t1wq,t1xv,t1yv,t1zv,t1ct,t1run,t2x,t2y,t2z,t2xq,t2yq,t2zq,t2wq,t2xv,t2yv,t2zv,t2ct,t2run,cZxpos,cZy,cZz,time
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.482052E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.483575E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.478377E-22,False,False,0,0.2,0,70.33541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.467756E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.46979E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.464736E-22,False,False,0,0.2,0,70.35542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.454551E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.455543E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.451149E-22,False,False,0,0.2,0,70.37541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.440882E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.442387E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.4371E-22,False,False,0,0.2,0,70.39542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.427268E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.428767E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.423624E-22,False,False,0,0.2,0,70.41541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.413708E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.415201E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.409685E-22,False,False,0,0.2,0,70.43541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.400202E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.401689E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.396319E-22,False,False,0,0.2,0,70.45541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.385975E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.387714E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.383006E-22,False,False,0,0.2,0,70.47541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.373097E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.37483E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.36923E-22,False,False,0,0.2,0,70.49541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,6.359754E-22,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,6.361221E-22,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,6.356025E-22,False,False,0,0.2,0,70.51541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.53542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.55541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.57541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.59541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.61541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.63541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.65541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.67542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.69541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.71542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.73541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.75541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.77541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.79541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.81541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.83541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.85542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.87541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.89542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.91541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.93541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.95541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.97541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,70.99541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.01541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.03542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.05541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.07541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.09541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.11541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.13541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.15541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.17542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.19541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.21542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.23541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.25541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.27541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.29541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.31541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.33541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.35542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.37541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.39542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.41541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.43541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.45541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.47541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.49541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.51541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.53542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.55541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.57541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.59541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.61541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.63541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.65541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.67542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.69541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.71542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.73541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.75541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.77541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.79541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.81541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.83541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.85542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.87541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.89542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.91541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.93541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.95541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.97541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,71.99541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.01541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.03542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.05541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.07541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.09541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.11541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.13541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.15541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.17542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.19541
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.21542
49.48544,1,2.529439,0,-0.7585286,0,0.6516397,-27.88919,0.5,7.626004,0,0,0,1,0,0,0,False,False,-7.563086,0.5,20.29498,0,0,0,1,0,0,0,False,False,29.04806,0.5,-7.470726,0,0,0,1,0,0,0,False,False,0,0.2,0,72.23541
