p0x,p0y,p0z,p0xq,p0yq,p0zq,p0wq,t0x,t0y,t0z,t0xq,t0yq,t0zq,t0wq,t0xv,t0yv,t0zv,t0ct,t0run,cZxpos,cZy,cZz,time
7.427022,1,13.58599,0,0.9915665,0,0.129599,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.48935
7.427022,1,13.58599,0,0.9915665,0,0.129599,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.50935
7.427022,1,13.58599,0,0.9915665,0,0.129599,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.52935
7.427022,1,13.58599,0,0.9917912,0,0.1278682,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.54935
7.427022,1,13.58599,0,0.9940156,0,0.1092385,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.56935
7.427022,1,13.58599,0,0.9942515,0,0.1070696,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.58935
7.427022,1,13.58599,0,0.9944369,0,0.1053342,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.60935
7.427022,1,13.58599,0,0.9946193,0,0.1035984,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.62935
7.427022,1,13.58599,0,0.9947093,0,0.1027304,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.64935
7.427022,1,13.58599,0,0.9947093,0,0.1027304,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.66935
7.427022,1,13.58599,0,0.9947093,0,0.1027304,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.68935
7.427022,1,13.58599,0,0.994754,0,0.1022964,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.70935
7.427022,1,13.58599,0,0.9947985,0,0.1018623,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.72935
7.427022,1,13.58599,0,0.994931,0,0.10056,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.74935
7.427022,1,13.58599,0,0.9952335,0,0.09752072,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.76935
7.427022,1,13.58599,0,0.9952335,0,0.09752072,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.78935
7.427022,1,13.58599,0,0.9952335,0,0.09752072,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.80935
7.427022,1,13.58599,0,0.9952335,0,0.09752072,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.82935
7.427022,1,13.58599,0,0.9952335,0,0.09752072,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.84935
7.427022,1,13.58599,0,0.995148,0,0.09838919,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.86935
7.427022,1,13.58599,0,0.9950184,0,0.09969176,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.88935
7.427022,1,13.58599,0,0.994887,0,0.1009941,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.90935
7.427022,1,13.58599,0,0.9947093,0,0.1027304,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.92935
7.427022,1,13.58599,0,0.9946193,0,0.1035984,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.94935
7.427022,1,13.58599,0,0.9943909,0,0.1057681,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.96935
7.427022,1,13.58599,0,0.9941577,0,0.1079372,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,14.98935
7.427022,1,13.58599,0,0.9939199,0,0.1101059,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.00935
7.427022,1,13.58599,0,0.993775,0,0.1114068,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.02935
7.427022,1,13.58599,0,0.9938235,0,0.1109732,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.04935
7.427022,1,13.58599,0,0.9950184,0,0.09969173,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.06935
7.427022,1,13.58599,0,0.9955679,0,0.0940461,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.08935
7.427022,1,13.58599,0,0.9961239,0,0.08796281,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.10935
7.427022,1,13.58599,0,0.9966426,0,0.08187623,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.12935
7.427022,1,13.58599,0,0.9970576,0,0.07665672,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.14935
7.427022,1,13.58599,0,0.9980032,0,0.06316361,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.16935
7.427022,1,13.58599,0,0.9984198,0,0.05619475,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.18935
7.427022,1,13.58599,0,0.9987878,0,0.04922315,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.20935
7.427022,1,13.58599,0,0.9990126,0,0.04442877,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.22935
7.427022,1,13.58599,0,0.9992654,0,0.03832535,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.24935
7.427022,1,13.58599,0,0.999624,0,0.02742299,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.26935
7.427022,1,13.58599,0,0.9997728,0,0.02131617,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.28935
7.427022,1,13.58599,0,0.9998412,0,0.01782618,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.30935
7.427022,1,13.58599,0,0.9999034,0,0.01389968,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.32935
7.427022,1,13.58599,0,0.9999697,0,0.007791399,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.34935
7.427022,1,13.58599,0,0.9998389,0,-0.01795117,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.36935
7.427022,1,13.58599,0,0.9994767,0,-0.03234545,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.38935
7.427022,1,13.58599,0,0.9990264,0,-0.04411774,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.40935
7.427022,1,13.58599,0,0.9984615,0,-0.05544825,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.42935
7.427022,1,13.58599,0,0.9978833,0,-0.0650301,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.44935
7.427022,1,13.58599,0,0.9968781,0,-0.0789564,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.46935
7.427022,1,13.58599,0,0.9965603,0,-0.08287051,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.48935
7.427022,1,13.58599,0,0.9964877,0,-0.08374014,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.50935
7.427022,1,13.58599,0,0.9964877,0,-0.08374014,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.52935
7.427022,1,13.58599,0,0.9964877,0,-0.08374014,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.54935
7.427022,1,13.58599,0,0.9964877,0,-0.08374014,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.56935
7.427022,1,13.58599,0,0.9967035,0,-0.08113106,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.58935
7.427022,1,13.58599,0,0.9969124,0,-0.07852142,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.60935
7.427022,1,13.58599,0,0.997048,0,-0.07678136,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.62935
7.427022,1,13.58599,0,0.9972456,0,-0.07417084,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.64935
7.427022,1,13.58599,0,0.9974675,0,-0.07112458,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.66935
7.427022,1,13.58599,0,0.9974984,0,-0.07068935,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.68935
7.427022,1,13.58599,0,0.9976502,0,-0.06851298,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.70935
7.427022,1,13.58599,0,0.9977391,0,-0.067207,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.72935
7.344338,1,13.59696,0,0.9978262,0,-0.06590091,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.74935
7.17884,1,13.61752,0,0.9981576,0,-0.06067542,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.76935
7.095918,1,13.6272,0,0.998313,0,-0.05806204,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.78935
7.013096,1,13.63628,0,0.9985096,0,-0.05457693,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.80935
6.93022,1,13.64486,0,0.9986717,0,-0.05152691,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.82935
6.847085,1,13.65294,0,0.9988244,0,-0.04847641,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.84935
6.680737,1,13.66766,0,0.9991019,0,-0.04237407,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.86935
6.59766,1,13.67399,0,0.9992772,0,-0.03801427,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.88935
6.514507,1,13.67924,0,0.9995046,0,-0.03147325,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.90935
6.431272,1,13.68295,0,0.9997511,0,-0.02231362,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.92935
6.347715,1,13.68311,0,0.9999996,0,-0.000935188,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.94935
6.264433,1,13.68065,0,0.9996703,0,0.02567826,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.96935
6.264433,1,13.68065,0,0.9992144,0,0.03963334,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,15.98935
6.264433,1,13.68065,0,0.99861,0,0.05270926,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.00935
6.264433,1,13.68065,0,0.998058,0,0.06229265,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.02935
6.264433,1,13.68065,0,0.9976289,0,0.06882354,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.04935
6.264433,1,13.68065,0,0.997319,0,0.07317584,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.06935
6.264433,1,13.68065,0,0.997319,0,0.07317584,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.08935
6.264433,1,13.68065,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.10935
6.264433,1,13.68065,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.12935
6.264433,1,13.68065,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.14935
6.264433,1,13.68065,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.16935
6.264433,1,13.68065,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.18935
6.347116,1,13.69292,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.20935
6.429637,1,13.70517,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.22935
6.512053,1,13.7174,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.24935
6.677127,1,13.74191,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.26935
6.759542,1,13.75414,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.28935
6.842124,1,13.7664,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.30935
6.924632,1,13.77864,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.32935
7.007192,1,13.7909,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.34935
7.172256,1,13.8154,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.36935
7.254672,1,13.82763,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.38935
7.337087,1,13.83986,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.40935
7.419502,1,13.8521,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.42935
7.501917,1,13.86433,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.44935
7.667161,1,13.88886,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.46935
7.749671,1,13.9011,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.48935
7.832087,1,13.91334,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.50935
7.914502,1,13.92557,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.52935
7.981428,1,13.87594,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.54935
8.115703,1,13.77638,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.56935
8.182629,1,13.72675,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.58935
8.249555,1,13.67713,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.60935
8.316663,1,13.62736,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.62935
8.383589,1,13.57774,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.64935
8.517648,1,13.47833,0,0.997287,0,0.073611,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.66935
8.589483,1,13.42438,0,0.9975072,0,0.07056462,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.68935
8.655887,1,13.37406,0,0.9976588,0,0.06838823,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.70935
8.721401,1,13.32258,0,0.9982176,0,0.05967953,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.72935
8.786373,1,13.27042,0,0.9985164,0,0.05445208,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.74935
8.85098,1,13.21781,0,0.9987004,0,0.05096627,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.76935
8.867147,1,13.05196,0,0.9988304,0,0.04835151,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.78935
8.875196,1,12.96903,0,0.9988304,0,0.04835151,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.80935
8.883533,1,12.88613,0,0.9987445,0,0.05009472,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.82935
8.892159,1,12.80326,0,0.9986556,0,0.05183779,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.84935
8.901147,1,12.72043,0,0.9985401,0,0.05401639,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.86935
8.919701,1,12.55483,0,0.9984198,0,0.05619473,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.88935
8.929194,1,12.47206,0,0.9983704,0,0.057066,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.90935
8.93905,1,12.38932,0,0.9982436,0,0.05924397,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.92935
8.949409,1,12.30665,0,0.998058,0,0.06229265,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.94935
8.960346,1,12.22406,0,0.9978344,0,0.06577615,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.96935
9.038512,1,12.09172,0,0.9973825,0,0.0723055,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,16.98935
9.105525,1,12.04221,0,0.9972224,0,0.07448128,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.00935
9.172796,1,11.99305,0,0.9970241,0,0.07709175,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.02935
9.240281,1,11.94419,0,0.9968535,0,0.07926673,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.04935
9.307851,1,11.89544,0,0.9967839,0,0.08013662,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.06935
9.443331,1,11.79842,0,0.9966068,0,0.08231108,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.08935
9.511282,1,11.75021,0,0.9964616,0,0.08405036,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.10935
9.579401,1,11.70223,0,0.9963133,0,0.08578938,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.12935
9.647562,1,11.65431,0,0.9962758,0,0.08622409,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.14935
9.715723,1,11.6064,0,0.9962758,0,0.08622409,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.16935
9.852045,1,11.51056,0,0.9962758,0,0.08622409,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.18935
9.920247,1,11.46271,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.20935
9.988449,1,11.41485,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.22935
10.05665,1,11.36699,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.24935
10.12485,1,11.31914,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.26935
10.26126,1,11.22342,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.28935
10.32946,1,11.17556,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.30935
10.39766,1,11.12771,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.32935
10.46586,1,11.07985,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.34935
10.53407,1,11.03199,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.36935
10.67047,1,10.93628,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.38935
10.73867,1,10.88842,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.40935
10.80687,1,10.84056,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.42935
10.87508,1,10.79271,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.44935
10.94328,1,10.74485,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.46935
11.07968,1,10.64913,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.48935
11.14788,1,10.60128,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.50935
11.21609,1,10.55342,0,0.9962381,0,0.08665879,12.37087,0.5,-10.43285,0,0,0,1,0,0,0,False,False,0,0.2,0,17.52935
