p0x,p0y,p0z,p0xq,p0yq,p0zq,p0wq,t0x,t0y,t0z,t0xq,t0yq,t0zq,t0wq,t0xv,t0yv,t0zv,t0ct,t0run,t1x,t1y,t1z,t1xq,t1yq,t1zq,t1wq,t1xv,t1yv,t1zv,t1ct,t1run,t2x,t2y,t2z,t2xq,t2yq,t2zq,t2wq,t2xv,t2yv,t2zv,t2ct,t2run,cZxpos,cZy,cZz,time
7.824234,1,35.35789,0,0.9956406,0,0.09327304,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,3.935414
7.824234,1,35.35789,0,0.9952666,0,0.09718218,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,3.955414
7.905978,1,35.37461,0,0.9949214,0,0.1006557,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,3.975414
7.987504,1,35.39179,0,0.9946093,0,0.1036941,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,3.995414
8.06912,1,35.40937,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.015414
8.150509,1,35.4272,0,0.9941944,0,0.1075991,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.035414
8.231867,1,35.44516,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.055414
8.394996,1,35.48119,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.075414
8.476354,1,35.49916,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.095414
8.557858,1,35.51716,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.115414
8.639349,1,35.53516,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.135414
8.720707,1,35.55312,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.155414
8.861427,1,35.46331,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.175414
8.931661,1,35.41849,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.195414
9.001894,1,35.37367,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.215414
9.07227,1,35.32875,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.235414
9.142607,1,35.28387,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.255414
9.28321,1,35.19413,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.275414
9.353443,1,35.14931,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.295414
9.423897,1,35.10435,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.315414
9.49413,1,35.05952,0,0.9941002,0,0.1084666,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.335414
9.564403,1,35.01476,0,0.9940527,0,0.1089004,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.355414
9.70503,1,34.92501,0,0.9941474,0,0.1080329,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.375414
9.775379,1,34.87977,0,0.994288,0,0.1067314,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.395414
9.845417,1,34.83464,0,0.9943344,0,0.1062976,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.415414
9.915455,1,34.78952,0,0.9943344,0,0.1062976,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.435414
9.985626,1,34.7443,0,0.9943344,0,0.1062976,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.455414
10.12572,1,34.65386,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.475414
10.19584,1,34.60859,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.495414
10.26596,1,34.56332,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.515414
10.33596,1,34.51813,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.535414
10.40604,1,34.47289,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.555414
10.54622,1,34.38239,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.575414
10.61633,1,34.33712,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.595414
10.68633,1,34.29193,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.615414
10.75632,1,34.24675,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.635414
10.82652,1,34.20142,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.655414
10.96671,1,34.11092,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.675414
11.03671,1,34.06573,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.695414
11.1067,1,34.02055,0,0.9943807,0,0.1058637,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.715414
11.17691,1,33.97514,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.735414
11.24686,1,33.92989,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.755414
11.38678,1,33.83939,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.775414
11.45684,1,33.79407,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.795414
11.5268,1,33.74882,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.815414
11.597,1,33.70341,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.835414
11.66707,1,33.65808,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.855414
11.80715,1,33.56747,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.875414
11.87725,1,33.52214,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.895414
11.94721,1,33.47689,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.915414
12.01716,1,33.43164,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.935414
12.08712,1,33.38639,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.955414
12.22716,1,33.29581,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.975414
12.29736,1,33.2504,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,4.995414
12.36749,1,33.20504,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.015414
12.43744,1,33.15979,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.035414
12.5075,1,33.11448,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.055414
12.64749,1,33.02393,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.075414
12.71754,1,32.97862,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.095414
12.78761,1,32.93329,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.115414
12.85766,1,32.88798,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.135414
12.9277,1,32.84268,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.155414
13.06777,1,32.75208,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.175414
13.13773,1,32.70683,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.195414
13.20783,1,32.66148,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.215414
13.2779,1,32.61616,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.235414
13.34785,1,32.57091,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.255414
13.48791,1,32.48032,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.275414
13.558,1,32.43499,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.295414
13.62806,1,32.38967,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.315414
13.69802,1,32.34442,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.335414
13.7682,1,32.29902,0,0.9944268,0,0.1054298,-5.003658,0.5,15.84057,0,0,0,1,0,0,0,False,False,-13.38424,0.5,-13.42868,0,0,0,1,0,0,0,False,False,32.42033,0.5,-17.73051,0,0,0,1,0,0,0,False,False,0,0.2,0,5.355414
